node1,node2
O15212,Q9Y265
Q9NRG4,Q9UH92
P07550,P60953
Q99665,Q9C029
O94915,Q13153
Q6GPH4,Q9BTC8
Q14103,Q14738
Q9H8Y8,Q14112
P30622,O43508
Q9UKN8,Q8TDN4
P11532,P49458
O94973,Q13873
P23588,Q8NHW3
Q14457,Q6X4U4
O00763,P53611
Q8IUR0,Q15528
P41229,Q13011
Q9BT25,Q99958
P23458,Q96CW5
Q06190,Q13029
Q13153,P30305
Q6ZU15,Q9UIB8
Q9UKT5,Q12913
Q5MJ70,P30291
Q8TDU9,Q86WT1
O60494,Q86X83
P06396,Q9Y6A5
Q00872,Q9NPA8
P48509,Q7L2J0
O75533,P15976
O75175,Q5QJE6
Q16739,P18848
P13611,Q12888
P00167,P10398
Q9Y570,P41240
Q9BWT7,Q2M1K9
Q96AH0,P06454
P35237,O15533
Q16665,Q9NTI5
P18077,P61970
P19388,Q96JB2
Q9Y2A7,Q9UNM6
P05161,O00165
P60866,P51531
Q9NRR4,Q96S55
Q9UPU9,Q9H2D6
Q9BUL9,O43488
Q71DI3,Q8IXH7
Q9H8V3,P08514
P40123,P01116
O14802,Q92854
Q14004,Q14498
P10588,Q02224
Q15834,O95155
P30460,Q9Y3B2
P23588,P27658
Q99732,P21731
Q9BV68,Q9GZM8
P55197,P29460
P39086,Q9NNW7
Q96L34,Q6NXR4
Q15382,Q92643
P50281,P18859
P01111,P11684
Q96QH2,O15068
Q6IQ32,Q8IXW5
P20594,Q99618
P16444,Q13347
P50750,P51809
Q02952,Q9BTV7
P32121,Q96JB2
Q6ZN18,P13693
P46777,Q00839
O75800,P41236
Q99732,Q99873
Q9NQC3,Q9NPD3
P35606,P62875
P08922,O96019
P61158,O95819
Q9UJA5,Q8N9M5
Q9H6Z4,Q1KMD3
Q99496,P15173
O95997,Q15723
Q08209,Q9NV44
P61978,Q13541
P00749,P61587
O75925,P24385
Q96NE9,Q14686
P62875,Q9Y279
Q15642,Q15327
P49336,Q13287
Q14185,Q9H6D7
Q13310,Q08AG7
P31942,Q9UHI6
P05388,Q96QC0
Q9P2J3,P35228
Q14657,Q8IU60
O95218,O14654
P22301,P17096
Q9H410,P05129
Q9H2C0,O15511
Q12931,O60216
Q9H0E7,O00241
Q02750,P78347
Q53GS7,Q86VS8
Q08397,Q9UGL1
O60675,Q7L523
Q8WXA9,P54646
Q14451,P54253
O95210,P24278
Q8N9N5,O76041
Q8WWW0,Q05516
Q14831,O14920
Q12834,Q7Z6E9
Q15562,P68363
P55957,P01106
Q8WZ42,Q7Z7L7
Q9UPN9,Q9HCG8
Q14566,P09382
Q9BXF6,Q9HBZ2
O75147,Q9BQY4
O75817,Q12934
O14746,Q08AG7
P84022,Q86X83
Q9Y5Z7,P23327
P26441,O76021
P16234,Q66GS9
Q9NRR4,Q92754
P13861,Q9H2C0
Q08881,Q7Z417
P19338,Q5T1R4
Q13526,O60232
Q9UHR5,Q92696
P07225,P99999
Q9UBZ4,Q2NKX8
Q92519,Q96F86
O15514,Q9NZN9
Q7RTV0,P53805
O43929,Q86SQ0
Q9BWN1,P40926
P13796,O75800
Q86V97,Q9Y2Z4
Q02156,Q92934
Q13315,P43320
O95229,Q8IVP5
Q8IU81,O15344
Q9UKV3,P02462
P52701,P43005
O43741,Q9NRG4
P15941,Q15428
Q96EK4,Q86T24
P00747,Q9BSL1
Q86VX2,Q9H2C0
P21860,P30291
Q02487,Q9NR55
O94763,Q9ULB1
Q9H0R8,Q15788
P07333,P29374
P17861,Q03519
Q9UKA4,A8K0Z3
O15455,P25205
O14576,Q9NQC1
Q8TAD8,O75326
P50539,O15144
O43257,O95071
Q13107,Q9H9G7
Q9NWZ3,P17812
Q9Y2A7,P28069
P42858,P68106
Q9UJX3,Q7Z412
Q99819,Q13113
Q9BW83,Q9P2Y5
Q7L5D6,O43924
P49789,O95071
Q6ZYL4,Q9NPD8
Q9BUJ2,P68871
Q02952,Q9UJW3
O60880,O75448
O60231,P63220
Q9BYG3,Q9HC77
P03956,Q9BW11
P01040,P55327
P18846,Q8IZQ8
O94817,P07947
Q9NS00,Q8TBK2
P54578,Q9UBY9
Q03405,Q13951
P05388,P00918
Q16665,Q02388
O95149,O00512
Q14669,Q8TCJ0
P36404,Q9H1I8
Q14790,P42166
Q9BXS0,Q8IY18
O60675,P28062
Q9C086,Q9UNF0
Q16531,Q9BYE7
P20783,Q14118
Q7Z6A9,O14662
O60759,Q9UK53
P33240,Q02388
O43745,Q9H2X3
P63167,Q12967
Q9ULZ2,Q15389
P12757,P62072
Q52LR7,Q9GZQ8
Q9P000,O75496
Q8N201,P25685
P50542,P35625
Q8IWZ6,O75530
Q9UHX1,P10124
O94966,Q8IWS0
P61587,P40818
P61244,Q9Y508
Q15648,O76064
P41238,P23560
P26045,Q9NNX6
Q92813,P25063
P09668,O15066
Q93009,Q5VV67
Q7Z419,Q9Y2M5
Q96RR4,P55055
O43683,Q9UPN3
P18545,Q16543
P18621,P17947
P09564,P51684
Q8WUI4,Q9P0P0
P49760,P25685
P57087,P06734
Q9HAP2,Q9Y2X3
Q08397,Q05209
Q9BWN1,P31150
P56159,P46019
Q15543,Q9HB21
Q9P2J5,O75899
P43686,Q93096
P18077,Q92673
P07949,P50749
Q8NDV7,P25391
P25063,Q9UIB8
Q92886,Q16595
Q9BXW4,P09622
P13945,Q9BXL7
O43395,P34130
Q9H3U1,P29466
P45985,Q12948
Q9BWN1,Q07890
Q13901,Q9GZT9
P41212,Q7Z6B0
P25208,Q9H469
O95967,Q9UHP3
P61925,Q9HCJ0
O75554,O75150
P85299,P09619
O95644,P19256
P20339,P09211
Q15022,P15407
Q93034,P61923
Q8N3X1,Q6S5L8
Q9UBN6,Q96AX1
Q9UMX1,Q15691
Q8N5Z5,P62244
Q9UKT8,O94817
Q96B97,Q7L5N1
O95249,Q03933
Q9H7D7,P98170
O75955,Q9UKY1
P51677,P28161
P04792,P21741
P17544,Q9UIF7
Q08881,Q9P209
Q9H9H4,O95600
O14832,P12980
Q9UHD1,Q9Y2M5
O15169,P26885
P78352,Q92838
P13501,P63272
P49759,P49257
Q9NRI5,Q8N6Y0
P10145,P00918
P35346,Q96S96
P15884,O43513
O75525,Q9UQB3
P21583,P09493
P05230,A5YKK6
Q99741,Q9H9H4
Q08043,Q9H4B6
Q9Y4K3,Q7Z6Z7
Q96PB7,Q15131
O15457,P01019
Q29983,Q15311
P78344,Q9P2M7
Q13470,Q9UGK8
O94952,Q13277
Q9H211,P42684
Q5T1C6,Q9Y6D6
P07766,P28562
P63010,Q9UHV8
Q9H444,P78371
P07766,O76075
Q99816,O95835
P31949,P60842
Q8WVM8,Q9UNK0
Q9P0U4,P05783
Q86VX2,P20042
P32121,Q86UT5
Q9Y6Q9,Q02388
Q13303,O14976
O60237,Q96FJ0
Q9H7L9,Q8NCE0
Q8IUD2,Q9GZV5
O15169,P01588
Q99469,Q9Y5B0
O95273,Q9NXK8
P13984,P10451
P30086,P06881
P07947,Q9P0P0
P17931,Q9P246
O43189,Q01105
Q14957,Q9Y3B2
Q9BUB5,Q9H1I8
Q8IYJ3,Q13418
Q8WVY7,Q9Y2Y9
O75604,Q9H6Z9
Q6NWY9,Q4VX76
O60437,P01584
Q9Y4X5,P61981
Q01718,Q9H0K1
Q969R2,Q13619
P27824,Q9NSC2
P49454,Q8WX93
Q14155,P15407
O75061,P20151
Q9Y4K4,P32246
Q14566,Q9Y535
O95793,Q9Y2U5
Q13418,Q92888
O15031,P08670
O75586,P18031
Q6P2E9,Q9UPZ3
Q86YP4,P10646
O75431,O95613
O95983,P54619
Q9BUQ8,Q9H270
Q9BYH8,O75962
P15502,A8K8P3
Q8N6M0,O43913
P14618,Q7Z7L7
P13945,P12235
O00300,Q15078
Q06609,Q9NRA8
P35354,Q99801
Q15306,Q9H845
P01106,P61201
Q9NV92,Q9HCN6
Q8WXX7,Q9UL54
Q9H0E3,Q9BWU0
Q5T4F4,O15066
Q8WUF5,Q5D1E8
P01042,Q13352
P10828,Q7Z434
Q9UBB5,Q13523
Q9Y4X5,O15061
P07315,Q92538
Q9H211,Q5T1R4
Q9NZN5,Q8N9M5
P52594,O60664
Q9P2B4,P26885
O00487,P81877
Q15323,Q9UNY4
Q96BD5,Q9H2D6
P31150,P11684
Q9H9A7,Q66GS9
Q9NRR4,Q15788
P62633,P28069
Q9Y6R0,Q9UQM7
P21810,P54646
Q02750,Q92797
Q9P086,Q15555
P05120,Q15363
O95863,Q9H6Z4
P12004,Q99497
P60903,P46019
O75563,O14544
Q8NHW3,Q13009
P11684,O94941
O43593,Q9HB90
P62805,Q9UHW5
Q9NP98,P49910
P09681,Q5VZM2
Q13402,Q96AH0
Q6ZMQ8,O75461
O95628,O14733
P09619,Q93096
P19388,Q86Y01
Q9UBF8,P0C0S5
P01889,Q9H2G9
O60739,Q96M61
Q15375,Q86Y01
P07711,Q96L14
O95229,Q6PH81
Q96P71,P10071
O75312,P42772
Q00839,P08559
Q4G0J3,Q9BWN1
Q9NP97,P33552
P43686,P62070
Q13546,Q8IYF3
P18827,Q96IF1
P16860,P29371
Q13620,Q00688
Q15233,P25189
Q9BWN1,Q9Y2T3
Q8NCQ7,O75330
Q9H5V7,P49759
Q13563,P42684
P49789,Q9UBI1
O60941,P07996
Q9P2M1,Q9UBE0
Q96A72,P09884
P40616,Q9UPU9
Q9P0N9,O60885
P41229,Q06546
Q9C0C7,Q8NFJ9
P14780,P50461
P52756,P50281
Q9BXB1,Q9H0N5
Q53HV7,Q9HBM1
O95197,Q86SQ9
P62820,O00303
O15211,Q9H0N5
Q9GZY0,Q7L5D6
Q12934,P07947
Q99590,O14810
P19447,P13688
Q8WZ42,P23763
O95544,O75448
P18564,P68032
P20226,P08247
Q14626,O14939
Q92797,P25205
O60262,Q99075
Q8NBW4,Q8N2W9
O00763,P08833
P35241,P36578
Q2NKX8,Q9H6U6
O15164,Q15599
Q9BVC4,Q8TAD8
Q9UBW7,P08754
Q09666,P38646
Q8IXJ9,Q9NVP2
Q8NFH3,O75864
O15360,Q96A44
P16860,Q96E14
P35354,Q96D31
Q14106,Q13507
Q9H2X3,P51608
Q12905,Q96BR1
Q99471,Q96AY2
P49841,O75144
Q96J92,P22303
P21817,P00742
Q13263,P22736
P51571,Q9NT62
Q9GZT8,P29320
Q06587,P62841
Q8IY57,Q9H467
P15170,Q12913
P09211,Q9UMD9
P31948,Q7Z6E9
O95600,Q9H6R0
Q96Q42,P78371
P07355,P78371
Q15785,P23511
O60763,P57105
P11831,O75689
P15374,P32856
O75147,Q32P44
P08648,Q969H6
P41146,P36578
Q6ZW49,Q13505
P08581,Q12967
Q8IXJ9,P30153
Q8IW35,Q7L273
Q9UJF2,P06881
O43566,P15260
P02675,Q9Y2K6
P48552,Q5VTR2
Q9NQL2,Q7Z6G3
P63167,P35612
P22301,P83916
Q13114,P50281
Q9BVA0,P30260
Q9H845,Q9UL54
P61604,O95071
P10619,P05156
P08922,P54577
O95155,Q14149
Q6SPF0,Q9UKA2
Q15834,Q14565
O14862,P21926
Q8IUH3,Q13509
O75531,Q2TAY7
O14662,O95243
O75436,P49763
O95613,P10398
Q15172,Q86XE0
P04234,P12235
Q7L2E3,O14936
Q13617,Q15833
P21452,P48023
Q9Y2Z9,P30050
P22681,P06881
P50613,P26599
P18887,Q9Y692
Q9Y2W2,Q00722
Q9BQ52,Q16539
O43143,O95758
Q14194,P28065
Q8IZQ1,Q8IWU2
Q9Y263,Q9Y262
P40227,P85037
Q15019,P49768
Q13474,O95503
Q9UJF2,Q13287
Q9BUZ4,P09622
Q9NV56,P78348
P62304,O00429
Q9P0R6,Q6N043
P19883,Q9ULC4
Q9Y6R4,Q13705
Q14565,Q6P0N0
Q9BUE0,Q93052
P54920,Q16656
Q9P2B4,P16333
Q9NS91,Q9NZM3
P19793,O75330
P61923,O75688
P08574,P40938
Q15131,Q96FJ0
P12644,O15068
P29459,O60504
P13612,P08588
Q93052,P16157
P18583,Q96A47
P78396,Q8WTW3
Q15435,Q13643
P02743,Q9P104
O60825,P60033
Q10570,O43164
Q9UNE7,P02549
Q8NBZ0,Q9UMX1
Q6NYC8,O95831
O95235,Q9H270
P49959,Q9GZN8
O75081,P49910
O95149,Q5T1R4
P21980,Q9UBU7
P55072,Q9Y5S2
P24593,Q14BN4
A8K0Z3,Q7L5Y6
P81877,Q13425
Q93008,O94941
Q02156,P01563
O95198,Q9Y297
Q15406,P32780
Q9Y6W5,Q15025
Q8NBW4,Q02880
O43586,P62316
P49407,P19256
Q06455,O75326
P09603,P14653
P61158,O00303
Q14524,P35900
P40123,Q9UBI6
P54578,Q9UHD1
Q8WWW0,Q14149
P26842,Q9UKT8
Q14161,P04628
Q7L190,Q06418
Q9HCN4,Q53GS9
P49207,Q92570
Q12906,Q53ET0
Q8NBW4,Q6X4U4
Q13542,O76021
P50991,O75530
Q96QK1,Q93052
Q9BW61,P42679
P14923,Q9UL63
Q9BZI7,Q99618
Q9BSL1,P15036
P02792,Q15366
P49918,Q96QG7
P07900,O14948
P24588,P26715
P36542,Q96KJ9
O60488,Q6FI81
Q9H2X0,Q13542
Q15256,Q9Y3E2
Q93038,Q8TBB1
Q13542,Q6FI81
Q96SB8,P38484
Q14512,Q8NDV7
P52655,P53365
P05120,P17980
Q9UHB6,O75477
Q9Y2X8,Q9UL46
Q01543,Q8WWW0
Q07352,O14662
Q9UNE7,Q9BRT9
Q9H422,Q8IYD8
P04070,P06396
Q13009,Q13185
O95376,P25063
Q09472,Q02447
P29460,P0CG13
Q09013,P51668
O00300,Q8TAG9
Q12816,P49069
Q9UHL9,P23763
Q9Y478,Q12860
Q96IY4,Q9P209
Q14566,Q86UP2
P42772,Q8ND25
P33897,P17813
Q9P2M1,Q9HD67
Q71F56,P09619
Q13740,Q9NVP2
P26641,O75528
Q02447,Q13216
Q5JSH3,Q14676
P13945,P09622
P02647,Q92851
Q9UMX0,Q8NFJ9
Q02535,P31930
P68104,P51808
P21953,P19338
P30273,Q03181
Q5T5C0,Q13951
P41180,Q9NRY2
O43255,Q13586
O15525,Q8WVJ9
Q92696,P54646
Q14919,P23396
O75528,Q9P287
O43390,Q9UJY5
P32121,Q9UNH7
P50613,P11171
Q76LX8,Q9NP85
Q15435,O14770
P52735,Q9P0W2
O60488,Q9UQM7
Q96DB2,Q13285
P05181,P48730
Q9H422,Q12774
Q5MJ70,Q7Z5K2
Q969R2,Q15759
O94952,P51790
Q13617,Q96IZ0
Q16890,Q14203
P35346,Q15759
P13671,Q30201
P33032,Q01167
P00748,P36897
Q8WWN9,Q8IZQ8
P16471,P35244
Q04637,Q6UB99
P50150,Q14192
O95373,Q9UQB3
P25815,Q9NRZ9
P08235,Q9P0N9
P01011,P85299
Q99966,Q99972
P35613,Q9NRG0
P26599,Q12905
P62820,P19388
Q86X83,Q9UKN8
P34741,Q9BPZ7
Q9NVR7,P25789
P20749,Q15428
Q14149,Q8ND04
P13501,Q9Y4Y9
Q9UBT2,Q52LR7
O14980,Q92925
Q9UK41,Q96T60
P62140,Q9UH77
P51398,O14543
Q9UKF6,Q9Y5Q8
Q9BV68,Q9H1D0
P47874,O43143
P05412,Q96QB1
Q9UKV8,P49959
Q13936,Q9H1R3
P35625,P0CG47
Q13257,P02778
P43403,P17947
Q08117,P04198
P11047,P30153
P52790,O43264
Q06187,P36896
Q9Y4C1,Q9HD67
P53680,Q12873
Q86VX2,Q13131
Q9NSA3,P20336
Q14BN4,P04275
O95639,Q7Z412
P33897,P60763
Q12996,Q9H816
Q9NPB6,Q13432
Q6GTX8,Q13705
Q8NEU8,Q8N5H7
Q14919,P52435
O43924,Q9HB90
O75348,Q96SD1
P53803,Q8IVI9
Q9UQB3,O15304
Q9Y3Y4,Q9UPM8
Q99836,P05156
P61758,O95140
Q6ZUJ8,P05121
Q13884,Q07955
P16144,Q9NR80
P60709,Q99814
Q6GTX8,P09622
Q13905,P02741
O95198,P10144
O95793,O75197
O43896,Q13618
P42081,Q9Y262
P13861,P05108
Q96HE7,O15297
Q12840,P28161
Q9BT67,Q9HC77
Q9HBI1,Q9Y3A3
Q86WX3,P49761
O75340,Q9H251
Q03135,P15822
Q9UBS0,Q6VY07
Q14168,P28065
Q53T94,Q15648
P09913,Q04912
Q9BYG3,Q9HAU4
P30203,P34998
Q96J84,Q02388
O95999,P17812
Q9H4M3,P06730
Q7L9L4,Q8NHL6
Q96A56,Q99972
Q8NHZ8,O14796
O00757,Q9Y3E2
Q9UKX7,Q9H9T3
Q9Y620,Q09013
Q15834,O95835
O75112,Q86SZ2
P51809,Q9UBP0
Q9P2M1,P16070
Q86U06,O95429
O00429,P84085
Q9H4E7,Q15102
Q32P44,Q05682
P68543,O00451
Q5D1E8,Q9UH92
P09661,P30203
Q15311,P08151
Q6ZN18,Q16204
Q99856,Q14512
Q9C035,Q2M2I8
Q7L190,Q16633
Q12967,P02708
P02461,P07315
P09234,Q9H4L5
Q9UBQ5,Q07889
A8K8P3,P00533
Q9NPG3,Q7Z5K2
A0AVT1,Q96A44
Q969H4,Q00722
Q9UBZ4,P17252
Q96JM2,P14543
O75529,P20337
Q14790,Q9Y5X4
Q96KN7,P40818
P45379,P14373
P08684,P05546
Q96BH3,Q9P2G9
O15068,P13804
Q9UHW5,Q8N1E6
P54577,O75030
Q14738,Q8IYD8
Q13642,P17542
Q9Y2J0,P51114
Q14151,P63272
Q15672,O75150
Q13492,Q7KZ85
Q15942,P51149
Q66LE6,Q6ZW49
Q14008,Q08AG7
A9UHW6,O15084
P26951,Q9BQE4
Q96PN7,P49755
P54646,Q96I34
P25054,O95758
O43293,Q9Y6H5
P04234,P35080
P16435,Q15723
P51813,Q16613
P61247,Q9BVI4
O43557,Q86WT1
Q13769,Q12840
Q9BRK5,Q96EZ8
Q8N6M0,Q86UE8
P04275,O94817
O96013,P84243
Q14990,Q2T9J0
Q9P0U3,Q9BWC9
P55795,P35557
Q12834,Q92585
P35227,P42261
O00763,Q13950
Q9Y613,Q9UJW3
Q9BQ15,Q99719
O95251,O75509
Q9Y468,O43670
P10828,Q9UDY2
P16885,P50749
Q9BRB3,O96020
Q9Y2T3,Q15046
P17275,P51608
P84996,P99999
Q53GS7,Q9UJV9
Q8WTS1,Q13936
Q9H074,P20916
Q93062,P46695
Q13490,O15344
Q14005,Q86SQ9
Q96QF0,Q8IXQ6
O60645,P32239
Q92882,Q9HBH7
Q9Y5K5,Q9HD26
O75061,Q9UHD8
O43680,P62753
Q99638,Q14112
O94888,Q15038
O60238,P30626
Q9UPY3,P29274
O43150,Q8WXA9
Q9UQR0,Q9UHV2
Q5JQC9,Q9BPZ3
P25103,Q9Y5B0
P43686,Q86UE8
Q9UNE7,Q93096
Q8WX93,P25116
Q6ZTQ3,P33552
Q9HC98,Q8IVI9
Q6ZRV2,Q15054
Q6N021,O75943
P62258,P62140
P51959,P01225
Q9UBZ9,P10124
O14618,Q9HAP6
Q53GS7,P23025
P51451,Q16613
Q9UBI6,Q9Y376
P13501,P35241
Q9UHF0,P33993
P31152,Q12860
P22301,Q9UPN7
Q8NFH3,P78318
O15455,O43293
O75489,Q4AC94
Q9NVR7,Q15555
O00763,P19793
Q9H2S9,Q13509
P07900,P35236
Q14498,O75843
Q04656,Q9UJW0
Q9NPH3,Q00872
P49354,Q7L523
Q9NQC7,P51809
P51813,Q07866
Q7L273,Q9UPY3
P35712,Q9UHX1
P51116,Q16082
P60604,Q5QJE6
O15360,Q12802
Q03188,P21675
P01042,Q9BXS5
Q9UBP6,Q9UHV2
P17947,P01019
P54252,O76021
Q5XPI4,Q9NS00
O95931,Q99638
Q9UJU6,Q96KJ9
P06734,Q01105
Q14957,P78406
P01303,Q8WVM8
P13498,Q13061
Q13643,P43627
P29322,Q6GQQ9
Q9HBI0,P49736
Q63ZY3,Q9H4E5
Q8TBZ3,P51170
P53803,P11802
Q96PN7,P10828
P39019,Q7L0Q8
P78317,Q9GZQ8
Q9BWT7,Q9Y6Q5
Q6QNY0,Q15543
Q9Y5K5,Q92643
Q5PRF9,Q7L8J4
P18146,Q68EM7
P40222,Q07890
P07711,Q13085
O00273,Q9NVP1
O60568,P16104
Q9NRL2,O00141
Q8WYA6,P50553
P27695,Q8WW01
Q6UWE0,Q00975
P60891,Q8NE01
P50570,Q9NT62
Q5T5X7,P43626
O75410,Q9P2Y5
Q7Z4H7,Q92747
O60825,Q14289
Q93052,Q5VTL8
Q12824,P50616
P06734,P11277
P62753,P21453
Q03014,Q9UK73
Q9NYB0,Q07955
O75592,P51608
Q9BT67,Q15046
P06850,Q9NRD0
P38606,Q96CS2
P06746,P15924
Q9UBZ9,P11831
P02747,O43719
P51809,Q05048
Q07021,Q15051
O60486,O75323
P07858,Q96RR4
P20700,Q9HAQ2
Q9Y271,Q8WWW8
Q6PI98,P62993
Q9Y4H2,P14923
Q14722,Q99727
P20265,P31152
Q96E09,Q13444
Q15696,P12272
Q15942,O94985
P01579,P25787
P01040,P25789
O43236,Q96EY7
Q9Y6B2,Q8TAG9
Q13769,Q9UBN4
P52597,Q86T24
P00748,Q14397
P78364,Q9Y2M5
P61024,P49336
P20138,P20810
Q12962,Q13829
Q9NQU5,Q9NW08
Q96MW5,O43502
Q9BXW9,O76041
Q8ND04,Q9H147
P03956,O95319
Q8WVD3,Q05682
Q9BTC8,Q08043
Q9BYH8,Q9NZM3
Q5TKA1,Q96M61
O60238,Q06481
P42229,P30460
P62633,Q96IY1
O75164,O15519
Q9BY67,Q86UP2
Q6ZSG1,O43181
P29320,O75695
Q96PU5,Q9NYB0
Q86U06,Q8IYW5
Q01201,Q9P0L2
Q96EK4,Q02930
P62273,Q99497
Q8N2W9,Q07955
P37198,Q9Y5B0
Q15633,Q9UKV8
P16333,Q15428
P62829,Q9H4H8
Q96PN7,P06746
Q6QNY1,P98172
Q9NVR0,P02549
Q9NPJ6,Q8NHM5
O95997,Q14451
P26374,P08684
Q9NYB0,P53618
P46734,P11473
Q9H9Y6,Q6PJG6
P35368,Q96QT6
Q92673,Q8WVY7
Q9UQ84,P51825
P30460,Q9Y6A5
O00300,O75496
Q9NRW1,Q9NZM3
O14818,Q9UI14
Q96KP1,Q8WXX7
Q01081,A8K8P3
Q9NQT5,P30154
P35637,P26367
P28069,O75553
P61457,P36405
P31371,P13569
Q99728,O15516
O95365,Q13233
O00625,P35637
Q9UHN1,Q92925
P54727,Q8WVB6
Q06828,Q96H20
Q86X29,P54274
Q14160,P09486
O43734,Q71U36
Q9C0C9,O95278
P36957,P47897
Q14790,Q9UJX3
P07948,Q9H9C1
Q9P000,Q16236
Q9Y5Q3,Q9BVG8
O95816,P11831
Q12824,O14925
P08235,P41002
Q96GG9,P52799
P30101,Q9Y2Z4
Q96QB1,Q15428
Q13635,Q9UKT7
Q9UQ16,Q13478
P16871,Q9NXV2
Q8NG41,Q13478
O95639,Q9NY12
Q9UPT6,Q8N5V2
Q9H0W8,Q92837
Q9UI47,Q7KZF4
Q9P0N9,Q5T7B8
O60563,Q13470
O75864,Q8TB52
Q9H0D6,P55317
Q8N4C6,P23025
P49711,Q9Y297
Q9NWT6,Q14296
P50570,Q13239
P61024,Q15759
P15498,P10398
Q9UI12,Q92696
Q68CZ6,P56537
O00585,P17535
P51679,P49327
Q9NPA8,P60763
Q9Y4K4,Q14152
P46459,Q9UGI9
P35858,Q86WX3
Q9UPT5,P41227
Q86T82,P42679
Q9UKJ1,P36507
P08922,O00303
Q9Y4A5,Q8NF91
Q9H467,Q5VSY0
Q9H832,P30533
P17844,P98160
Q96P09,P49736
Q13188,Q9NWT6
Q8NHY5,Q6NUQ1
P13051,Q9UHF0
Q92813,Q9UM73
Q13576,P41180
P41146,P15880
P24855,Q08345
P25063,Q7Z569
Q9H2K8,Q01844
Q96KJ9,Q96DX5
O75843,Q9P2W9
Q01892,Q9HCS7
P35228,P51790
Q8N5H7,Q13115
Q86XE0,Q9UK73
Q66PJ3,Q8IXH7
Q9UM07,Q9HBZ2
Q9NX08,Q9UNE0
P41212,Q9Y3R0
P51679,P43626
Q13625,O60603
Q9UMF0,Q92608
Q9HAP2,Q01167
O43189,O15350
P33151,Q13555
P48551,Q9NQH7
O75940,P09668
P55789,O14925
Q14781,Q86US8
P31949,Q13061
Q9NTJ3,O15027
P52948,Q15311
Q96DY7,Q14194
Q9H2X0,Q96BD5
P02792,Q9NZC9
O75832,Q7Z3B3
Q8IYJ3,O75367
Q13571,P18031
Q9H211,O15068
O43502,Q3V5L5
Q9P0R6,Q9NXR1
P10244,Q9H6R0
O43684,Q9HCJ0
Q9Y6Q5,Q8WXH0
Q96IY4,P53567
Q8WYP5,P62380
Q99436,Q9UQM7
Q01780,Q9UNP9
P53396,P41091
Q8TBK2,Q07864
Q9Y4G8,P23511
Q9H078,Q9BYV2
Q9UPU9,P28347
O95477,O14727
Q03014,Q4AC94
P04183,Q9UMD9
P00374,Q7Z6E9
Q15366,O43707
Q8IWL3,P14653
Q5D1E8,Q9UNF0
Q9Y5S2,Q07864
P06241,Q06830
O43913,P24278
O15503,Q9H8V3
O60763,P36578
O60239,Q9P104
Q9Y4A8,Q8WWL7
P56545,O15392
Q12789,Q13427
Q5SW96,O60739
P12956,O15085
P09326,A7MCY6
P09914,P57105
Q9UBL3,P55199
P06850,Q9H2C0
Q8N5C8,Q9Y243
Q9Y4Z0,P06881
Q9UQ26,O75969
P41212,Q12996
Q9Y5Q8,Q9NZM3
P51178,P50995
P23526,Q9Y264
Q9H0A8,Q13588
Q4LE39,P41217
Q14626,Q969G2
Q8TCG1,Q9BUN8
P47874,Q8IWZ8
Q9NRW7,Q16394
Q9BV73,P13598
O00623,P36897
P51959,Q9BQE4
O15524,Q9HCS7
P40222,Q63ZY3
Q14155,Q16629
O60232,P62316
Q96AP0,Q9UHF0
P50748,Q9Y6Q5
O60664,P42261
Q9Y468,P48730
O43236,Q16650
P11474,P51149
Q9HBH7,Q9GZT8
Q13472,Q13608
Q08999,Q9UPS6
O60840,Q14344
P46976,Q5VTR2
Q13501,Q92830
Q14677,P36402
P17181,P25787
Q5T5X7,Q7Z6M2
Q9HAJ7,Q7L576
O60486,O75663
P21810,P16144
Q5VZM2,P36873
P16885,Q8N5V2
Q8IZQ1,Q68CZ2
Q07157,Q7Z5K2
P24592,O60927
Q96J84,Q86SX6
Q13740,P45880
Q13422,Q9Y6Q9
Q01638,Q13501
Q969T9,P32780
Q8TDB6,Q9NQG5
P02679,Q9H4L5
Q92785,Q96EK5
Q969P0,P12273
Q96RL1,Q8IXQ6
Q5VTR2,Q99814
O75190,Q03518
Q05655,Q6PI26
P55089,Q9UNK0
O14646,Q68EM7
O75323,P50749
Q9Y3A3,P25788
P22001,Q15118
P18465,Q9Y2Q5
O94905,P26367
Q96Q27,Q15796
P07204,P57775
O43592,P60842
Q9Y2K2,Q8TAF3
Q02535,Q5QJE6
P07355,P17947
P21941,Q96MF7
Q92882,Q8N6P7
P30273,P50461
P11912,Q8IU81
Q9UL25,Q13464
O95571,Q8WVM8
P62304,P20248
Q9Y6J9,Q9BY43
Q9H211,O00757
P50750,P36405
P63261,Q14562
P49796,Q8N201
O95831,P43627
Q92574,Q9BTT4
Q15014,Q6PIJ6
Q12923,Q92925
Q13547,P42773
P02778,Q92973
Q02080,P29320
Q8IYD1,Q9Y262
Q5VTB9,O60346
Q9UIF9,Q96B02
P43246,Q96F86
P49768,Q96B36
P43005,P33552
O00311,P24278
Q13487,Q9Y6I7
Q9Y574,Q71SY5
P0CG47,P78527
P26368,P19404
P62304,Q9UHF0
P62072,P10242
P22413,Q92777
O95997,O95999
Q8WWW0,Q9UIV1
Q9NYF0,O15145
Q8WVZ9,Q9NVX0
Q9P086,P61201
Q9NVC6,Q15003
Q9UI10,P04085
P49796,Q8NFH4
Q8IVI9,P14778
