node1,node2,Class Label
3041,1486,1
815,2678,1
3041,2678,1
1789,2678,1
815,811,1
3041,811,1
1789,811,1
3041,5445,1
1789,5445,1
5267,2429,1
679,3331,1
4329,3457,1
1089,379,1
3535,379,1
2285,3241,1
681,2572,1
631,4466,1
3535,2402,1
4781,2264,1
154,4523,1
788,4523,1
4418,645,1
4418,73,1
978,4992,1
858,403,1
4491,403,1
788,2480,1
3663,2842,1
3132,2842,1
3588,2842,1
1323,2997,1
1323,1167,1
681,2364,1
788,1118,1
1550,1118,1
4290,1118,1
145,4644,1
1118,2679,1
4626,5462,1
4290,788,1
858,2592,1
858,679,1
1089,1560,1
3535,1560,1
1089,5350,1
3535,5350,1
1089,5464,1
3535,5464,1
1089,2926,1
3535,2926,1
1089,2358,1
1276,333,1
4441,333,1
4781,333,1
1276,1183,1
4707,3192,1
2347,3156,1
4963,3156,1
2347,859,1
4963,859,1
2347,4963,1
4963,945,1
2347,1993,1
4963,1993,1
4707,5120,1
4926,4927,1
3667,3757,1
3686,3757,1
5267,2588,1
2917,2588,1
631,756,1
631,1184,1
631,923,1
3686,820,1
3041,1789,1
145,4752,1
858,4950,1
3667,3686,1
2480,1833,1
3686,1833,1
1323,1000,1
5267,231,1
3522,231,1
5267,4761,1
3522,4761,1
1118,2908,1
3663,5132,1
3132,5132,1
3041,2888,1
3663,4255,1
3686,2748,1
3686,1821,1
4707,3036,1
1089,370,1
3535,370,1
4609,1417,1
3228,1417,1
4926,751,1
2316,4604,1
4441,4926,1
3041,3218,1
1118,5076,1
679,5076,1
1323,4542,1
3535,4717,1
2532,2246,1
1276,1943,1
3041,815,1
1789,815,1
3686,1757,1
1118,1510,1
4707,1348,1
4781,1583,1
3686,2014,1
2347,1427,1
3663,472,1
190,1239,1
3686,943,1
325,1854,1
3588,1854,1
4441,984,1
4781,984,1
4080,1452,1
4441,3253,1
4781,3253,1
978,5267,1
3686,674,1
1085,674,1
2380,3632,1
145,3632,1
3779,3663,1
325,3663,1
3132,3663,1
3588,3663,1
1323,277,1
4491,3389,1
679,3389,1
3779,3132,1
325,3132,1
3588,3132,1
1089,3071,1
3535,3071,1
1420,4781,1
1323,4968,1
4707,2152,1
4080,1240,1
3132,2042,1
145,671,1
3686,4924,1
3535,2843,1
3686,3393,1
1085,3393,1
4781,407,1
681,2178,1
1276,4038,1
2316,2215,1
3686,2215,1
1085,2215,1
1089,141,1
4781,5295,1
4963,4087,1
3041,5069,1
681,1086,1
681,1834,1
3535,1124,1
3535,3760,1
2347,4970,1
3535,5030,1
2669,2364,1
4151,1601,1
3535,1442,1
2532,3724,1
1089,3289,1
4441,4127,1
4781,4127,1
3045,3986,1
1276,2040,1
4707,637,1
851,4418,1
1089,361,1
2709,1496,1
4491,2465,1
1550,3360,1
789,1349,0
588,906,0
51,2643,0
3887,4622,0
482,2257,0
3434,4900,0
650,3256,0
801,1575,0
4801,3705,0
3477,755,0
2984,4364,0
2247,2290,0
1003,3859,0
1379,1586,0
2913,1239,0
938,2330,0
3743,5111,0
5003,401,0
4888,1114,0
2302,4973,0
1475,1646,0
5271,1838,0
590,1065,0
623,3359,0
4730,3014,0
4754,3255,0
5449,2064,0
2492,2448,0
675,2044,0
5380,4175,0
4945,5248,0
1,179,0
2503,4947,0
3257,601,0
2159,3892,0
1339,2002,0
4284,3400,0
1426,4967,0
5232,4258,0
4129,1041,0
5453,1360,0
3304,1464,0
647,5252,0
1024,5485,0
2467,3443,0
5305,776,0
4343,4921,0
2313,880,0
2253,4763,0
5312,4007,0
983,5241,0
3678,896,0
3489,2013,0
461,3566,0
4603,1853,0
3692,4535,0
5487,578,0
2837,4297,0
4398,712,0
398,390,0
4452,4030,0
1158,5013,0
2484,2471,0
3526,419,0
1774,49,0
1083,1268,0
5344,3825,0
852,271,0
1005,460,0
2260,4072,0
2576,654,0
2693,579,0
872,860,0
82,2685,0
4915,819,0
297,5145,0
4021,5350,0
1969,1625,0
890,4910,0
1616,4165,0
2276,1242,0
1302,4525,0
366,4324,0
3603,1304,0
448,4474,0
3808,1899,0
2610,2804,0
1212,2629,0
3608,179,0
3529,1329,0
3376,4019,0
4528,4801,0
3428,3395,0
5400,2100,0
2239,1717,0
3732,2443,0
113,4306,0
3332,3139,0
3004,3308,0
4904,2560,0
410,966,0
4513,3040,0
5098,796,0
4844,1479,0
3606,1118,0
933,1364,0
4580,1209,0
5224,3829,0
1602,2580,0
4982,655,0
1397,1402,0
2455,3526,0
3169,2541,0
2800,160,0
2400,4166,0
1032,109,0
2671,1987,0
1098,3184,0
5359,4155,0
2377,3856,0
2541,2970,0
3389,250,0
3388,393,0
2641,377,0
2389,850,0
2812,4979,0
5495,239,0
3938,1396,0
1547,1546,0
4756,2437,0
4001,2909,0
4383,705,0
1208,240,0
4614,2408,0
1081,4460,0
2276,5475,0
2401,733,0
2735,4935,0
1417,275,0
231,1800,0
3268,4835,0
158,413,0
4628,3456,0
3619,1415,0
3521,4689,0
4705,3486,0
4189,5159,0
4995,3156,0
2559,2183,0
1794,4550,0
2325,2336,0
951,1349,0
472,5020,0
3277,2669,0
2580,4208,0
2688,206,0
1442,1878,0
3198,304,0
2303,3177,0
2171,1721,0
4712,3047,0
4819,1078,0
3896,4125,0
225,3533,0
4737,4488,0
4420,5132,0
1132,1968,0
1127,5464,0
1468,4996,0
4412,2949,0
3165,4078,0
3886,1368,0
638,943,0
2383,2344,0
4430,3666,0
2056,5227,0
66,4354,0
3495,732,0
664,4871,0
3665,2998,0
5213,2995,0
1901,1886,0
4603,2725,0
2615,1877,0
2720,2364,0
4500,979,0
1923,5346,0
3593,4103,0
2379,1570,0
1550,307,0
391,3826,0
2101,3601,0
4051,2331,0
6,5348,0
4899,5076,0
5426,1227,0
2239,666,0
3492,4708,0
1918,1446,0
5190,2071,0
3321,4876,0
3944,415,0
27,1569,0
4289,1802,0
1658,2715,0
5039,4234,0
5347,1615,0
5241,4996,0
1194,245,0
1164,112,0
16,1062,0
5375,893,0
2353,3242,0
3825,3404,0
1225,2652,0
1782,1812,0
4744,844,0
774,4755,0
2954,1021,0
2205,2912,0
669,311,0
4923,3698,0
3490,2851,0
5413,4060,0
2339,550,0
725,5442,0
123,4297,0
183,4083,0
4702,3291,0
1974,4117,0
844,4872,0
4357,2327,0
2318,2977,0
2216,3287,0
3243,1063,0
1825,1094,0
224,2673,0
4602,3675,0
2748,1544,0
1682,1070,0
2007,4361,0
1705,3736,0
1977,2141,0
1700,2503,0
4964,4190,0
4275,2634,0
4762,937,0
1523,4183,0
5212,1219,0
1404,682,0
762,317,0
114,4293,0
162,5437,0
906,4315,0
1545,2758,0
737,1362,0
3285,2271,0
2555,2630,0
122,5449,0
438,1929,0
3821,3410,0
2785,1948,0
3589,2001,0
1378,2506,0
10,1392,0
3118,253,0
4028,5032,0
3231,21,0
5211,2750,0
958,1918,0
2561,4729,0
4199,1426,0
3097,1531,0
334,383,0
4835,1180,0
802,4755,0
2602,292,0
328,2371,0
878,3126,0
1470,1812,0
2910,5217,0
2116,2936,0
4593,3484,0
2064,4977,0
2109,3515,0
3716,1311,0
338,5465,0
3172,4082,0
5368,4531,0
4920,565,0
3365,3074,0
5399,823,0
4030,697,0
84,4088,0
4201,883,0
3977,1351,0
2344,5171,0
2323,4623,0
2326,3087,0
4962,2557,0
5209,2494,0
3220,5411,0
4904,5040,0
819,1678,0
3217,5071,0
876,2188,0
4558,2058,0
851,4741,0
938,4914,0
1937,808,0
4175,3301,0
324,523,0
362,662,0
3224,4663,0
4231,839,0
2482,4980,0
4727,1458,0
1670,4265,0
277,61,0
2059,1573,0
635,1598,0
2392,4261,0
3724,4470,0
2591,350,0
1693,119,0
2502,1142,0
4600,1412,0
3001,3727,0
3914,4173,0
556,3358,0
631,4742,0
1261,4546,0
1272,564,0
2183,2816,0
3228,4816,0
1318,1063,0
4732,1449,0
1745,987,0
2724,1062,0
5294,2601,0
5099,611,0
4036,1079,0
1584,1858,0
1418,393,0
4735,4474,0
2988,3139,0
3868,5175,0
5050,602,0
5172,1945,0
1619,4424,0
128,1753,0
2884,2540,0
1480,5288,0
4294,4884,0
5273,1036,0
1026,2019,0
1479,5260,0
2017,3115,0
2991,1743,0
5404,1932,0
1210,401,0
4792,3472,0
1293,1955,0
4125,3214,0
1777,3707,0
4012,242,0
585,1063,0
5345,4744,0
2761,959,0
3556,3350,0
95,4565,0
2526,5440,0
4980,1225,0
4120,2129,0
4152,711,0
3193,2602,0
4214,3353,0
3940,1101,0
4915,1183,0
2482,331,0
1058,4252,0
2732,4647,0
3852,2558,0
1376,1647,0
3687,1344,0
4617,5012,0
4434,4378,0
3424,1169,0
4974,3252,0
5364,276,0
2167,2643,0
4736,3536,0
4158,1270,0
2314,2187,0
553,2658,0
1671,250,0
2794,2843,0
5096,3403,0
101,4024,0
4701,2112,0
3820,815,0
1099,3695,0
3521,1091,0
1512,3918,0
2616,1874,0
46,4453,0
3734,201,0
1185,3429,0
1521,5052,0
666,5327,0
4103,2242,0
5257,4999,0
1248,3924,0
2265,1095,0
5037,657,0
3644,403,0
3518,1608,0
5389,2698,0
2747,4817,0
1016,5061,0
3150,4155,0
2757,1080,0
1471,4317,0
5180,1625,0
3480,3241,0
1679,3701,0
1322,1206,0
5200,2921,0
5289,1845,0
2425,830,0
3970,4721,0
4439,3524,0
1952,2184,0
513,220,0
2698,2487,0
4318,2582,0
1533,1950,0
536,4226,0
4125,243,0
4226,522,0
1807,4191,0
85,3162,0
4693,2402,0
4140,1753,0
1992,3724,0
3028,2105,0
4269,4018,0
5071,2652,0
4621,3421,0
497,1186,0
5386,926,0
2059,1146,0
4483,1008,0
2475,4950,0
2471,3412,0
2398,2411,0
1401,4654,0
2878,2589,0
3861,3210,0
1031,4088,0
4416,4708,0
2804,2426,0
5232,1174,0
2898,1704,0
3662,911,0
549,5404,0
783,4770,0
2642,3484,0
4300,1873,0
1573,4722,0
4968,4085,0
2875,4645,0
3700,2702,0
327,779,0
3578,1579,0
3672,4270,0
1021,5442,0
4107,1697,0
3137,3899,0
98,1588,0
3027,3278,0
2819,2792,0
3150,2961,0
3785,3327,0
4199,304,0
1515,4266,0
2829,3102,0
2011,3857,0
919,351,0
375,1550,0
1179,3516,0
2674,2252,0
3467,2570,0
1184,596,0
1303,2865,0
4723,191,0
4844,4781,0
5185,72,0
4726,819,0
4060,3769,0
3497,277,0
4789,4267,0
4578,1066,0
2209,4262,0
2184,1883,0
829,4541,0
2174,2663,0
343,2598,0
3019,1594,0
2069,4356,0
2246,483,0
5433,1228,0
3451,4040,0
3077,1341,0
3626,3802,0
5291,4135,0
4234,5278,0
446,3730,0
1516,4874,0
1297,2856,0
2519,5109,0
2966,3440,0
2780,5194,0
4309,1336,0
17,380,0
1518,2129,0
2702,1233,0
445,5200,0
4632,1781,0
3941,5299,0
1886,4633,0
2581,4182,0
3503,3251,0
2664,819,0
4898,3802,0
1957,182,0
1447,1034,0
2660,221,0
4469,1271,0
3061,2961,0
2686,3257,0
4377,5104,0
3144,2423,0
1162,3585,0
4669,4418,0
1844,927,0
270,1719,0
3011,2379,0
967,2951,0
1382,561,0
2559,3572,0
3361,3498,0
16,3261,0
4495,2552,0
2938,4647,0
1526,2101,0
4733,4380,0
3700,2981,0
571,1835,0
3190,2521,0
4860,4731,0
249,172,0
1273,1760,0
3260,837,0
1990,3051,0
1266,5409,0
2035,970,0
5327,5054,0
579,4831,0
937,3663,0
3136,3467,0
5198,2766,0
3456,1306,0
3648,4762,0
5128,5351,0
3609,2718,0
2362,3746,0
680,3678,0
3481,5476,0
4667,2054,0
229,1214,0
2201,87,0
5161,4576,0
470,4627,0
2489,4176,0
397,5255,0
108,1397,0
3494,5062,0
4401,5447,0
2148,848,0
3240,2462,0
3707,3708,0
4128,3105,0
5090,448,0
5136,3503,0
1687,3662,0
3428,3501,0
4033,1040,0
5312,776,0
5043,3877,0
3055,1392,0
3373,3722,0
3012,220,0
884,190,0
416,1772,0
2658,1078,0
3042,1146,0
2473,2991,0
1692,3966,0
3491,93,0
2217,2248,0
93,901,0
2385,984,0
3483,4661,0
871,1985,0
2063,5457,0
2777,5314,0
5267,1377,0
5246,65,0
2792,3982,0
3444,14,0
2061,234,0
1405,1214,0
2417,4308,0
1623,2785,0
1356,733,0
4354,1120,0
1934,2798,0
932,4969,0
1795,1411,0
3810,914,0
5332,159,0
4777,5319,0
3713,43,0
3439,3157,0
2430,3821,0
3773,2218,0
4504,2241,0
5389,1978,0
4373,3648,0
4189,4632,0
976,4105,0
645,2237,0
3843,5260,0
254,4651,0
1650,740,0
2113,4315,0
1614,378,0
867,2277,0
3068,3467,0
680,2950,0
3368,651,0
1588,2834,0
413,2187,0
3497,3007,0
4086,1152,0
3852,2781,0
1711,4356,0
4777,3131,0
2748,19,0
4788,755,0
3354,941,0
484,200,0
3858,523,0
4861,878,0
4822,3381,0
1915,2815,0
1105,4503,0
4693,677,0
1649,2382,0
4023,4922,0
2568,1392,0
3892,2939,0
885,4282,0
4073,969,0
5420,3613,0
2774,2036,0
2319,3660,0
2202,1915,0
1286,3961,0
1454,2946,0
2885,2252,0
3562,2982,0
1770,3776,0
2197,381,0
4395,401,0
4899,3236,0
259,1806,0
2088,3908,0
1228,3767,0
3146,2775,0
3185,1521,0
1991,2322,0
892,5154,0
104,4793,0
3007,3837,0
5413,4907,0
2904,3570,0
88,4197,0
418,3546,0
2396,189,0
2892,606,0
5317,2004,0
3610,5084,0
5212,2579,0
1230,1698,0
1689,228,0
359,905,0
2955,2580,0
3012,1974,0
5170,4400,0
1995,1380,0
3393,2989,0
3206,2151,0
2820,4547,0
1855,4568,0
703,672,0
3516,1447,0
5389,5051,0
1586,255,0
1835,3446,0
3323,1829,0
2349,875,0
3893,1718,0
254,2511,0
3687,2695,0
158,5200,0
112,4810,0
3604,3159,0
964,3391,0
3922,429,0
1448,1472,0
4016,143,0
4014,2785,0
4311,1672,0
5057,1192,0
4197,5492,0
1033,4971,0
1010,2325,0
4951,1848,0
1666,3910,0
1092,5126,0
2351,1012,0
3932,3449,0
4679,3755,0
2312,4132,0
1505,5432,0
1520,3254,0
3125,2247,0
2983,1105,0
2614,4825,0
722,4986,0
4720,3732,0
5176,562,0
977,3574,0
3955,4856,0
54,357,0
5161,2413,0
994,4975,0
1023,5089,0
5310,4854,0
2281,4753,0
1841,1405,0
3958,1765,0
2069,2895,0
2442,3426,0
4905,1418,0
5143,4224,0
2552,2353,0
2597,172,0
4230,2070,0
2716,3830,0
182,1132,0
1541,5115,0
754,2996,0
3741,1113,0
1404,4656,0
299,4600,0
4280,2456,0
1346,1915,0
554,4134,0
3869,1817,0
3588,2489,0
186,2483,0
1216,3215,0
2989,4767,0
3267,1189,0
5086,3960,0
5435,4735,0
3220,940,0
3354,4889,0
3302,3083,0
491,3735,0
4471,2581,0
1671,1990,0
488,874,0
1140,5260,0
800,3997,0
4439,2677,0
1541,1687,0
4654,473,0
1377,1948,0
4445,5279,0
782,4570,0
3645,3685,0
3811,2173,0
79,2583,0
3144,193,0
2884,3946,0
909,935,0
730,5170,0
4103,3888,0
189,47,0
3975,1633,0
3757,948,0
2776,1499,0
3446,1127,0
2688,943,0
1298,1560,0
272,2834,0
4313,2721,0
4984,57,0
482,2953,0
2270,5177,0
4598,279,0
1979,4740,0
181,2778,0
3062,339,0
12,3583,0
4364,2,0
683,2539,0
4727,107,0
3109,48,0
3099,2639,0
4972,4622,0
3766,2523,0
5108,5357,0
4779,265,0
3491,1729,0
4609,3548,0
2785,1876,0
100,5211,0
3198,2369,0
3025,264,0
2343,5178,0
3539,830,0
5361,5413,0
2459,2737,0
2772,56,0
1630,987,0
4419,1515,0
4061,3687,0
5310,5231,0
3437,3438,0
5311,3796,0
2483,4896,0
4187,2678,0
2699,2660,0
3368,3044,0
5479,4012,0
3546,1847,0
3423,637,0
2563,4640,0
3834,3218,0
4966,657,0
1187,1115,0
1223,1288,0
4525,213,0
2523,4971,0
987,2508,0
417,443,0
1726,4646,0
2515,12,0
3769,853,0
2984,3839,0
3775,4518,0
1013,3097,0
175,4719,0
3140,3808,0
4210,2502,0
2672,4118,0
1884,4600,0
5194,3411,0
4600,3171,0
3001,2849,0
390,5391,0
3384,408,0
1292,87,0
2829,4025,0
4997,3457,0
3190,1297,0
3820,689,0
1785,1062,0
2572,1830,0
4171,1281,0
4233,3952,0
137,218,0
841,828,0
2805,5404,0
4585,2625,0
4503,3581,0
5123,3520,0
5224,4320,0
4443,430,0
229,3042,0
4371,5377,0
1219,4715,0
3368,135,0
3621,1919,0
1231,5231,0
3861,5486,0
4794,3046,0
5472,5050,0
3273,3056,0
1837,1145,0
5307,53,0
4590,1487,0
2368,5067,0
2797,3745,0
67,1687,0
2501,3306,0
2459,1790,0
1855,1217,0
3202,2920,0
3002,1295,0
1847,3472,0
4742,4018,0
2550,214,0
3764,4371,0
2602,2022,0
1266,1376,0
117,3191,0
3202,3843,0
2766,2098,0
31,1027,0
2834,4324,0
457,3476,0
4828,4079,0
852,1013,0
662,1324,0
207,5431,0
466,1127,0
4515,1084,0
3896,651,0
3713,3964,0
4168,2861,0
2097,1749,0
4018,2113,0
315,3105,0
5357,1054,0
2878,5306,0
4338,1968,0
3895,3760,0
623,2922,0
3340,4615,0
5090,2953,0
3241,4946,0
5306,1073,0
3983,2337,0
948,3317,0
3110,4508,0
4065,643,0
4839,3288,0
4308,1937,0
5453,1371,0
2404,2700,0
4435,3343,0
2735,5333,0
2533,3335,0
1973,4093,0
4266,3081,0
3128,3099,0
3756,3943,0
2352,3995,0
5219,249,0
3326,3041,0
4793,1919,0
1523,3334,0
2825,2013,0
3593,3421,0
3256,2340,0
4789,4815,0
2932,3946,0
679,1869,0
4968,4420,0
190,4798,0
3718,2380,0
1634,4552,0
5214,311,0
708,813,0
3752,407,0
2143,810,0
2581,934,0
1748,5468,0
3026,5394,0
1361,1586,0
4214,3860,0
1426,980,0
1191,557,0
3523,3928,0
4208,3993,0
3765,314,0
32,3189,0
2698,2450,0
1780,1280,0
4338,607,0
435,1367,0
2937,316,0
3053,1319,0
4136,3965,0
441,132,0
1922,3689,0
4739,5417,0
1412,1654,0
3945,1961,0
3574,4839,0
1736,2448,0
4298,5442,0
1655,2592,0
5009,803,0
3652,776,0
1872,4859,0
1602,1048,0
2938,4295,0
3515,1112,0
487,3868,0
3671,2059,0
2190,5295,0
4266,1447,0
702,3186,0
3434,1753,0
533,3532,0
2269,881,0
5074,5307,0
2904,3553,0
903,2468,0
2890,3183,0
4366,5046,0
3521,1766,0
4611,4092,0
1277,4109,0
4695,3364,0
4538,2179,0
484,348,0
5283,4539,0
698,5278,0
906,1186,0
1466,5281,0
563,1656,0
5231,2862,0
388,2273,0
4731,2469,0
3640,1471,0
3782,1277,0
1343,1223,0
5494,1838,0
2141,3886,0
207,4370,0
3957,441,0
1673,2134,0
1889,79,0
3358,4111,0
2633,4970,0
926,4281,0
3473,2924,0
1173,3759,0
1493,5270,0
2087,2708,0
4607,4612,0
1097,1280,0
4122,1362,0
1647,1871,0
2127,3268,0
5067,2153,0
578,5035,0
3430,4973,0
821,547,0
3175,3019,0
3783,2905,0
4373,2358,0
309,2309,0
3870,3855,0
4565,790,0
4422,3946,0
4975,1048,0
4826,2377,0
4172,4589,0
2898,913,0
1628,260,0
808,5241,0
1427,502,0
1790,2694,0
1803,3982,0
4094,5327,0
1884,5065,0
399,263,0
3840,785,0
4681,3547,0
2894,5164,0
3547,1115,0
1831,5384,0
3360,2503,0
1087,3226,0
5314,574,0
2153,1961,0
348,5166,0
3842,237,0
2465,4750,0
813,2531,0
158,2228,0
4035,1335,0
5408,764,0
44,4530,0
215,2560,0
4405,3509,0
1447,4522,0
3755,92,0
2954,533,0
5020,3390,0
2697,4643,0
4500,996,0
3914,921,0
3872,1671,0
5396,4012,0
4425,1038,0
2153,2373,0
4446,209,0
5442,1966,0
2583,4228,0
3857,4929,0
3079,1896,0
5290,1949,0
2597,894,0
5479,541,0
5420,2817,0
2141,343,0
1480,2134,0
3997,4517,0
3588,1725,0
633,304,0
2579,3109,0
4254,2713,0
3552,187,0
3292,2796,0
5184,350,0
1746,3343,0
2805,14,0
2309,3681,0
767,715,0
3070,2701,0
1013,209,0
4049,4905,0
1437,1021,0
2492,4089,0
3363,3938,0
1063,1845,0
2940,3153,0
5110,1254,0
815,4155,0
124,1989,0
3299,1813,0
1568,66,0
1195,274,0
513,2286,0
3634,2470,0
1728,748,0
2219,4351,0
1974,2223,0
4744,1986,0
5406,412,0
4225,218,0
669,257,0
1156,1192,0
4922,46,0
2685,3041,0
3046,3924,0
3681,2418,0
4857,3887,0
542,4201,0
2428,5303,0
35,3268,0
3138,5031,0
3057,3061,0
889,4269,0
5492,3078,0
1201,1286,0
3601,4661,0
3665,866,0
3136,1782,0
433,1380,0
1138,4880,0
5422,1007,0
3603,1818,0
2297,4762,0
5340,1732,0
3563,1892,0
3397,3182,0
5179,5000,0
4354,2931,0
1715,1115,0
4488,1623,0
1906,3276,0
5071,5207,0
2563,1422,0
3122,4250,0
3231,1003,0
2082,2854,0
526,4058,0
1996,3850,0
893,4,0
1044,3134,0
2869,5244,0
3173,2619,0
5259,1928,0
4153,3820,0
5141,2784,0
1822,3943,0
123,3259,0
4507,692,0
2073,128,0
3330,1861,0
5096,1392,0
3061,1117,0
4128,4682,0
2639,2542,0
1468,2371,0
1483,1482,0
1411,4606,0
4029,700,0
5303,726,0
3349,2094,0
2853,3329,0
4021,594,0
628,2133,0
1285,5114,0
858,2249,0
765,3386,0
4017,3362,0
2986,971,0
4354,337,0
3344,964,0
4589,4130,0
2824,3368,0
4380,4654,0
4696,859,0
1298,1392,0
2277,1525,0
4149,5476,0
2048,3173,0
780,2334,0
2885,4378,0
2331,839,0
5470,1522,0
4564,2662,0
5194,5473,0
4628,4866,0
3316,4536,0
4701,737,0
4814,5030,0
4059,3710,0
64,745,0
5073,2410,0
3075,1383,0
2201,5110,0
3193,477,0
2228,2917,0
2746,2584,0
5402,150,0
1517,1986,0
1938,2973,0
2296,5019,0
1148,1711,0
2811,2929,0
5416,2176,0
2083,1345,0
5131,2885,0
2154,1794,0
972,5386,0
4333,4831,0
5446,2164,0
5435,1870,0
4288,19,0
3478,1025,0
2314,4374,0
1378,5308,0
4437,1800,0
878,829,0
3216,1560,0
3849,2553,0
5302,872,0
4329,3127,0
2857,3916,0
4697,3538,0
2305,152,0
1175,4217,0
1124,817,0
4004,1157,0
1247,2991,0
1447,1493,0
1096,2798,0
3096,2099,0
1060,1390,0
1379,2461,0
4057,2143,0
1400,1837,0
2577,2872,0
4468,251,0
1571,2989,0
2079,3632,0
1354,4776,0
1770,805,0
264,4490,0
5117,4590,0
1824,5062,0
3616,453,0
2227,2074,0
1064,5293,0
2335,3021,0
87,1645,0
371,1009,0
4296,334,0
3626,1820,0
4654,2109,0
3973,3851,0
5240,3146,0
4599,2247,0
4942,159,0
4014,5467,0
4183,4673,0
5174,3349,0
4075,4058,0
3038,3737,0
312,2859,0
673,3588,0
3680,530,0
4500,2102,0
893,4757,0
521,2109,0
2604,3070,0
1775,94,0
5200,4680,0
121,4293,0
5129,2371,0
111,1334,0
3324,4465,0
3516,2316,0
4988,4954,0
5461,4134,0
1373,5169,0
4709,4273,0
3976,910,0
4641,473,0
2725,2779,0
3346,421,0
4498,1509,0
2310,5247,0
3564,3490,0
1905,4547,0
777,2012,0
2412,2270,0
5250,1463,0
4489,3115,0
4283,4644,0
3710,4769,0
334,2196,0
5274,68,0
5210,1879,0
3632,3359,0
3808,4123,0
4142,2174,0
2184,3090,0
3539,302,0
436,1451,0
4837,3382,0
3887,2397,0
252,4619,0
1785,4650,0
4446,3067,0
3943,3503,0
1206,3716,0
1878,504,0
4239,5448,0
764,3115,0
945,2053,0
751,795,0
233,311,0
4022,2722,0
2628,1408,0
1812,837,0
456,3229,0
3307,997,0
4396,1948,0
2589,2855,0
1643,3243,0
519,1159,0
4201,1846,0
4622,4416,0
3132,1216,0
5378,168,0
3666,4390,0
618,1417,0
4935,5177,0
472,111,0
4940,934,0
5446,4552,0
4295,2144,0
1337,4016,0
4397,901,0
4439,4457,0
2334,2292,0
2757,1982,0
3176,615,0
1000,4928,0
4647,1229,0
3308,1392,0
183,3015,0
974,4105,0
1083,3892,0
2388,5459,0
760,2905,0
805,4468,0
2158,1451,0
3660,4532,0
1094,2907,0
4581,1995,0
1820,5344,0
82,4611,0
2440,1256,0
5290,4925,0
3139,4243,0
2581,4591,0
3513,2418,0
1118,4943,0
2419,923,0
3860,5066,0
2225,2253,0
4603,1921,0
139,623,0
1970,10,0
1511,3054,0
2361,1291,0
3894,3250,0
5246,380,0
2736,4203,0
5252,3899,0
4742,1954,0
5495,1363,0
1545,1843,0
3822,5022,0
4190,1410,0
3930,2664,0
3034,5199,0
4265,2472,0
930,2437,0
3934,2685,0
4437,602,0
2854,2206,0
4812,1669,0
5053,1676,0
771,1051,0
3079,1604,0
25,4186,0
2239,1002,0
5086,3923,0
1863,1519,0
4454,4138,0
2569,3665,0
4379,1652,0
2580,5258,0
46,3839,0
4280,4325,0
556,3238,0
145,4355,0
5053,792,0
3340,3328,0
3628,4031,0
4205,4192,0
2873,3352,0
3176,476,0
905,3485,0
5378,982,0
328,1567,0
574,761,0
1267,3216,0
3748,3074,0
162,4510,0
618,3492,0
1335,3553,0
219,4452,0
4159,2491,0
2807,3286,0
4907,1327,0
2016,827,0
3546,2432,0
2303,792,0
633,5223,0
2016,937,0
178,726,0
4260,1145,0
607,4228,0
580,3759,0
4709,2126,0
3540,3762,0
1413,4396,0
2510,2306,0
1606,2241,0
5051,535,0
5094,724,0
1179,5387,0
2507,209,0
2186,2501,0
2438,3726,0
2311,1814,0
2320,2952,0
2715,1312,0
4960,2319,0
143,2034,0
4271,2628,0
5099,697,0
1985,4232,0
845,4227,0
1587,4741,0
4187,115,0
3751,542,0
1765,1006,0
2447,1035,0
3561,44,0
5490,287,0
3066,3843,0
5323,3458,0
3260,5372,0
5336,1411,0
4989,2970,0
5291,3611,0
5420,3103,0
3992,460,0
4253,3332,0
3921,3366,0
1837,3582,0
1105,3304,0
2768,4365,0
4447,2788,0
1724,4935,0
5047,3569,0
3036,1965,0
4182,1893,0
1484,1415,0
4538,5096,0
3134,4288,0
2017,4518,0
4129,5253,0
5339,1941,0
1749,5328,0
3341,1094,0
927,1496,0
1955,564,0
3498,734,0
5463,5432,0
3476,344,0
13,1026,0
3822,1305,0
1889,2404,0
2701,4576,0
1540,3833,0
2891,973,0
2831,900,0
1116,2808,0
3324,2107,0
1830,3943,0
3725,2556,0
991,1120,0
1534,949,0
898,294,0
281,2628,0
3670,5489,0
149,3565,0
2900,2134,0
1145,3558,0
4051,615,0
677,1201,0
2777,234,0
5317,5014,0
2364,4771,0
1850,2650,0
2518,2922,0
224,766,0
800,5250,0
2900,1075,0
1689,1454,0
1310,985,0
2893,1076,0
2602,2045,0
5148,1937,0
124,4297,0
5162,4451,0
3716,4908,0
2440,3942,0
4294,2261,0
4621,3593,0
2563,287,0
4648,3004,0
5336,1659,0
2955,3362,0
4685,3593,0
3643,3137,0
217,5322,0
1436,3151,0
4928,1639,0
5084,3593,0
68,89,0
436,54,0
753,591,0
621,3693,0
4554,3318,0
1132,4676,0
3230,5293,0
799,5226,0
4683,2356,0
5189,1280,0
1703,5351,0
357,4,0
2622,4685,0
3091,952,0
462,3541,0
5329,868,0
3378,2090,0
3260,363,0
858,3986,0
1012,2156,0
3065,4265,0
1148,3085,0
5016,433,0
1052,1233,0
2494,4372,0
3069,1694,0
3169,3242,0
4888,3928,0
3125,4603,0
213,1286,0
5368,2534,0
4913,2167,0
349,4445,0
2415,412,0
730,5316,0
2363,2211,0
3141,5434,0
2228,1318,0
3861,4314,0
3902,201,0
